,index,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
85,6110,6112,VMX Racing,PS,1997.0,Racing,Playmates,0.16,0.11,0.0,0.02,0.28
86,2948,2950,Moto Racer 2,PS,1997.0,Racing,Electronic Arts,0.39,0.26,0.0,0.05,0.69
87,704,706,TOCA Touring Car Championship,PS,1997.0,Racing,Codemasters,0.07,2.0,0.02,0.18,2.28
88,5857,5859,Cart World Series,PS,1997.0,Racing,Sony Computer Entertainment,0.17,0.11,0.0,0.02,0.3
89,5637,5639,Rally Cross,PS,1997.0,Racing,Sony Computer Entertainment,0.18,0.12,0.0,0.02,0.32
90,10257,10259,Felony 11-79,PS,1997.0,Racing,ASCII Entertainment,0.06,0.04,0.0,0.01,0.11
91,5261,5263,Formula 1 Championship Edition,PS,1997.0,Racing,Psygnosis,0.06,0.04,0.23,0.02,0.36
92,6689,6691,F1 Pole Position 64,N64,1997.0,Racing,Ubisoft,0.11,0.13,0.0,0.01,0.25
93,1860,1862,F-Zero X,N64,1998.0,Racing,Nintendo,0.45,0.33,0.29,0.03,1.1
94,2002,2004,Jeremy McGrath Supercross 98,PS,1998.0,Racing,Acclaim Entertainment,0.91,0.1,0.0,0.03,1.04
95,14990,14993,Bomberman Fantasy Race,PS,1998.0,Racing,Virgin Interactive,0.01,0.01,0.0,0.0,0.02
96,2112,2114,NASCAR 99,N64,1998.0,Racing,Electronic Arts,0.94,0.04,0.0,0.01,0.98
97,7795,7797,Re-Volt,PS,1998.0,Racing,Acclaim Entertainment,0.11,0.07,0.0,0.01,0.19
98,5251,5253,South Park Rally,PS,1998.0,Racing,Acclaim Entertainment,0.2,0.13,0.0,0.02,0.36
99,3174,3176,Cruis'n World,N64,1998.0,Racing,Nintendo,0.59,0.04,0.0,0.01,0.64
100,8522,8524,N2O: Nitrous Oxide,PS,1998.0,Racing,Gremlin Interactive Ltd,0.09,0.06,0.0,0.01,0.16
101,12033,12035,Circuit Breakers,PS,1998.0,Racing,Mindscape,0.04,0.03,0.0,0.0,0.07
102,8773,8775,Streak: Hoverboard Racing,PS,1998.0,Racing,GT Interactive,0.09,0.06,0.0,0.01,0.15
103,12466,12468,PenPen TriIceLon,DC,1998.0,Racing,Infogrames,0.0,0.0,0.06,0.0,0.06
104,12508,12510,Penny Racers,N64,1998.0,Racing,THQ,0.05,0.01,0.0,0.0,0.06
105,12509,12511,S.C.A.R.S,N64,1998.0,Racing,Ubisoft,0.05,0.01,0.0,0.0,0.06
106,7603,7605,Speed Punks,PS,1998.0,Racing,Sony Computer Entertainment,0.11,0.08,0.0,0.01,0.2
107,12779,12781,Choro Q Marine: Q Boat,PS,1998.0,Racing,Takara,0.0,0.0,0.05,0.0,0.06
108,13079,13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,PS,1998.0,Racing,Jaleco,0.0,0.0,0.05,0.0,0.05
109,6575,6577,Choro Q3,PS,1998.0,Racing,Takara,0.0,0.0,0.24,0.02,0.26
110,6024,6026,Top Gear Overdrive,N64,1998.0,Racing,Kemco,0.23,0.06,0.0,0.0,0.29
111,6023,6025,Viz,N64,1998.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.0,0.29
112,5782,5784,Demolition Racer,PS,1998.0,Racing,Infogrames,0.17,0.12,0.0,0.02,0.31
113,5756,5758,Vigilante 8,N64,1998.0,Racing,Activision,0.25,0.06,0.0,0.0,0.31
114,9395,9397,Castrol Honda Superbike Racing,PS,1998.0,Racing,THQ,0.07,0.05,0.0,0.01,0.13
115,5394,5396,Off Road Challenge,N64,1998.0,Racing,GT Interactive,0.27,0.06,0.0,0.0,0.34
116,5334,5336,Rally Cross 2,PS,1998.0,Racing,989 Studios,0.19,0.13,0.0,0.02,0.35
117,5047,5049,Rogue Trip: Vacation 2012,PS,1998.0,Racing,GT Interactive,0.21,0.14,0.0,0.02,0.38
118,4986,4988,Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi,PS,1998.0,Racing,Human Entertainment,0.0,0.0,0.36,0.03,0.38
119,4932,4934,Extreme-G: XG2,N64,1998.0,Racing,Acclaim Entertainment,0.31,0.07,0.0,0.0,0.39
120,4621,4623,Rush 2: Extreme Racing USA,N64,1998.0,Racing,Midway Games,0.35,0.06,0.0,0.0,0.42
121,4612,4614,JGTC: All-Japan Grand Touring Car Championship,PS,1998.0,Racing,TYO,0.23,0.16,0.0,0.03,0.42
122,4531,4533,WipEout 64,N64,1998.0,Racing,Midway Games,0.28,0.14,0.0,0.01,0.43
123,14431,14434,MotorHead,PS,1998.0,Racing,Gremlin Interactive Ltd,0.02,0.01,0.0,0.0,0.03
124,9912,9914,Crime Killer,PS,1998.0,Racing,Interplay,0.07,0.04,0.0,0.01,0.12
125,3480,3482,Championship Motocross featuring Ricky Carmichael,PS,1998.0,Racing,THQ,0.32,0.22,0.0,0.04,0.58
126,11298,11300,S.C.A.R.S,PS,1998.0,Racing,Ubisoft,0.05,0.03,0.0,0.01,0.08
127,11280,11282,Wreckin Crew,PS,1998.0,Racing,Telstar,0.05,0.03,0.0,0.01,0.08
128,1622,1624,Vigilante 8,PS,1998.0,Racing,Activision,0.68,0.47,0.0,0.08,1.23
129,11481,11483,Iggy's Reckin' Balls,N64,1998.0,Racing,Acclaim Entertainment,0.06,0.02,0.0,0.0,0.08
130,8722,8724,Winning Post 3,PS,1998.0,Racing,Tecmo Koei,0.0,0.0,0.14,0.01,0.15
131,11045,11047,V-Rally Edition 99,N64,1998.0,Racing,Infogrames,0.07,0.02,0.0,0.0,0.09
132,10640,10642,GT64 Championship Edition,N64,1998.0,Racing,Ocean,0.08,0.02,0.0,0.0,0.1
133,1235,1237,NASCAR 99,PS,1998.0,Racing,Electronic Arts,1.45,0.04,0.0,0.04,1.52
134,1152,1154,F-1 World Grand Prix,N64,1998.0,Racing,Video System,0.46,0.96,0.09,0.08,1.6
135,1138,1140,Sled Storm,PS,1998.0,Racing,Electronic Arts,0.9,0.61,0.0,0.11,1.62
136,504,505,Colin McRae Rally,PS,1998.0,Racing,Codemasters,0.09,2.43,0.12,0.22,2.87
137,1596,1598,Road Rash 3D,PS,1998.0,Racing,Electronic Arts,1.05,0.16,0.0,0.04,1.25
138,818,820,R4: Ridge Racer Type 4,PS,1998.0,Racing,Namco Bandai Games,0.68,0.46,0.79,0.13,2.06
139,10744,10746,Option Tuning Car Battle,PS,1998.0,Racing,MTO,0.0,0.0,0.09,0.01,0.1
140,1489,1491,TOCA 2: Touring Cars,PS,1998.0,Racing,Codemasters,0.03,1.16,0.02,0.11,1.32
141,442,443,Need for Speed III: Hot Pursuit,PS,1998.0,Racing,Electronic Arts,2.14,0.86,0.0,0.13,3.12
142,13434,13436,Choro Q 64 2: Hacha Mecha Grand Prix Race,N64,1999.0,Racing,Takara,0.0,0.0,0.05,0.0,0.05
143,220,221,Crash Team Racing,PS,1999.0,Racing,Sony Computer Entertainment,2.57,1.57,0.44,0.21,4.79
144,12504,12506,Top Gear Hyper-Bike,N64,1999.0,Racing,Kemco,0.05,0.01,0.0,0.0,0.06
145,1167,1169,NASCAR 2000,PS,1999.0,Racing,Electronic Arts,0.88,0.6,0.0,0.1,1.59
146,3259,3261,Beetle Adventure Racing!,N64,1999.0,Racing,Electronic Arts,0.4,0.2,0.0,0.02,0.62
147,14815,14818,Renegade Racers,PS,1999.0,Racing,Interplay,0.01,0.01,0.0,0.0,0.03
148,6376,6378,Superbike 2000,PS,1999.0,Racing,Electronic Arts,0.15,0.1,0.0,0.02,0.27
149,8099,8101,Re-Volt,N64,1999.0,Racing,Acclaim Entertainment,0.14,0.04,0.0,0.0,0.18
150,2883,2885,LEGO Racers,N64,1999.0,Racing,LEGO Media,0.51,0.18,0.0,0.01,0.71
151,9152,9154,Micro Machines 64 Turbo,N64,1999.0,Racing,Codemasters,0.11,0.03,0.0,0.0,0.14
152,2836,2838,Test Drive 6,PS,1999.0,Racing,Atari,0.4,0.27,0.0,0.05,0.72
153,2783,2785,Jet Moto 3,PS,1999.0,Racing,Sony Computer Entertainment,0.41,0.28,0.0,0.05,0.74
154,8318,8320,Tokyo Xtreme Racer,DC,1999.0,Racing,Genki,0.0,0.0,0.17,0.0,0.17
155,69,70,Gran Turismo 2,PS,1999.0,Racing,Sony Computer Entertainment,3.88,3.42,1.69,0.5,9.49
156,8337,8339,World Driver Championship,N64,1999.0,Racing,Midway Games,0.14,0.03,0.0,0.0,0.17
157,2670,2672,Need for Speed: Porsche Unleashed,PS,1999.0,Racing,Electronic Arts,0.43,0.29,0.0,0.05,0.77
158,10220,10222,Top Gear Rally 2,N64,1999.0,Racing,Kemco,0.09,0.02,0.0,0.0,0.11
159,10256,10258,Tyco RC: Assault with a Battery,PS,1999.0,Racing,Syscom,0.06,0.04,0.0,0.01,0.11
160,3818,3820,NASCAR 2000,N64,1999.0,Racing,Electronic Arts,0.49,0.03,0.0,0.0,0.53
161,5885,5887,Monster Truck Madness 64,N64,1999.0,Racing,Take-Two Interactive,0.24,0.06,0.0,0.0,0.3
162,6870,6872,Road Rash 64,N64,1999.0,Racing,THQ,0.19,0.05,0.0,0.0,0.24
163,12535,12537,Killer Loop,PS,1999.0,Racing,Crave Entertainment,0.03,0.02,0.0,0.0,0.06
164,5755,5757,Hot Wheels Turbo Racing,N64,1999.0,Racing,Electronic Arts,0.25,0.06,0.0,0.0,0.31
165,5358,5360,WipEout 3,PS,1999.0,Racing,Psygnosis,0.19,0.13,0.0,0.02,0.34
166,687,689,Need For Speed: High Stakes,PS,1999.0,Racing,Electronic Arts,1.58,0.64,0.0,0.09,2.31
167,7287,7289,Sports Car GT,PS,1999.0,Racing,Electronic Arts,0.12,0.08,0.0,0.01,0.22
168,5219,5221,LEGO Racers,PS,1999.0,Racing,LEGO Media,0.2,0.14,0.0,0.02,0.36
169,13739,13741,Monaco Grand Prix,N64,1999.0,Racing,Ubisoft,0.03,0.01,0.0,0.0,0.04
170,13741,13743,Rally Challenge 2000,N64,1999.0,Racing,Imagineer,0.03,0.01,0.0,0.0,0.04
171,6026,6028,Jeremy McGrath Supercross 2000,N64,1999.0,Racing,Acclaim Entertainment,0.23,0.06,0.0,0.0,0.29
172,13382,13384,Test Drive Le Mans,PS,1999.0,Racing,Infogrames,0.03,0.02,0.0,0.0,0.05
173,4846,4848,Road Rash: Jailbreak,PS,1999.0,Racing,Electronic Arts,0.22,0.15,0.0,0.03,0.4
174,4686,4688,Sega Rally Championship 2,DC,1999.0,Racing,Sega,0.0,0.0,0.41,0.0,0.41
175,7446,7448,Rollcage,PS,1999.0,Racing,Psygnosis,0.12,0.08,0.0,0.01,0.21
176,4440,4442,Chocobo Racing,PS,1999.0,Racing,SquareSoft,0.07,0.05,0.3,0.03,0.44
177,4258,4260,Hydro Thunder,PS,1999.0,Racing,Midway Games,0.26,0.17,0.0,0.03,0.46
178,2243,2245,SnoCross Championship Racing,PS,1999.0,Racing,Ubisoft,0.52,0.35,0.0,0.06,0.93
179,7616,7618,Roadsters 99,N64,1999.0,Racing,Titus,0.06,0.13,0.0,0.01,0.2
180,4120,4122,Vigilante 8: 2nd Offense,PS,1999.0,Racing,Activision,0.27,0.18,0.0,0.03,0.48
181,6029,6031,Supercross 2000,N64,1999.0,Racing,Electronic Arts,0.23,0.06,0.0,0.0,0.29
182,4826,4828,RR64: Ridge Racer 64,N64,1999.0,Racing,Nintendo,0.32,0.07,0.0,0.0,0.4
183,10374,10376,Woody Woodpecker Racing,PS,1999.0,Racing,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.11
184,443,444,Star Wars Episode I Racer,N64,1999.0,Racing,Nintendo,2.31,0.62,0.14,0.04,3.12
185,8589,8591,Destruction Derby 64,N64,1999.0,Racing,THQ,0.13,0.03,0.0,0.0,0.16
186,8716,8718,Muppet RaceMania,PS,1999.0,Racing,Sony Computer Entertainment,0.09,0.06,0.0,0.01,0.15
187,1546,1548,Twisted Metal 4,PS,1999.0,Racing,989 Studios,1.07,0.16,0.0,0.04,1.28
188,8642,8644,Racing Lagoon,PS,1999.0,Racing,Square,0.0,0.0,0.15,0.01,0.16
189,1696,1698,The Dukes of Hazzard: Racing for Home,PS,1999.0,Racing,Ubisoft,0.99,0.16,0.0,0.04,1.19
190,1936,1938,Hot Wheels Turbo Racing,PS,1999.0,Racing,Electronic Arts,0.59,0.4,0.0,0.07,1.07
191,7620,7622,South Park Rally,N64,2000.0,Racing,Acclaim Entertainment,0.16,0.04,0.0,0.0,0.2
192,2538,2540,NASCAR 2001,PS,2000.0,Racing,Electronic Arts,0.45,0.31,0.0,0.05,0.81
193,10635,10637,Indy Racing 2000,N64,2000.0,Racing,Infogrames,0.08,0.02,0.0,0.0,0.1
194,5053,5055,Moto Racer World Tour,PS,2000.0,Racing,Sony Computer Entertainment,0.21,0.14,0.0,0.02,0.38
195,3768,3770,007 Racing,PS,2000.0,Racing,Electronic Arts,0.3,0.2,0.0,0.03,0.53
196,14621,14624,Roadsters,PS,2000.0,Racing,Titus,0.02,0.01,0.0,0.0,0.03
197,576,577,Midnight Club: Street Racing,PS2,2000.0,Racing,Take-Two Interactive,2.0,0.47,0.02,0.14,2.63
198,3586,3588,NASCAR Rumble,PS,2000.0,Racing,Electronic Arts,0.31,0.21,0.0,0.04,0.56
199,8586,8588,Hydro Thunder,N64,2000.0,Racing,Midway Games,0.13,0.03,0.0,0.0,0.16
200,1185,1187,Smuggler's Run,PS2,2000.0,Racing,Take-Two Interactive,0.77,0.6,0.0,0.2,1.56
201,959,961,Crazy Taxi,DC,2000.0,Racing,Sega,1.1,0.51,0.12,0.08,1.81
202,9555,9557,Sega GT,DC,2000.0,Racing,Sega,0.0,0.0,0.13,0.0,0.13
203,8488,8490,F1 Championship Season 2000,PS2,2000.0,Racing,Electronic Arts,0.06,0.05,0.03,0.02,0.16
204,3360,3362,Mickey's Speedway USA,N64,2000.0,Racing,Nintendo,0.37,0.08,0.14,0.01,0.6
205,2871,2873,Jeremy McGrath Supercross 2000,PS,2000.0,Racing,Acclaim Entertainment,0.4,0.27,0.0,0.05,0.71
206,2927,2929,NASCAR 2001,PS2,2000.0,Racing,Electronic Arts,0.34,0.27,0.0,0.09,0.7
207,8020,8022,Driving Emotion Type-S,PS2,2000.0,Racing,Electronic Arts,0.04,0.03,0.11,0.01,0.18
208,4892,4894,NASCAR Heat,PS,2000.0,Racing,Hasbro Interactive,0.22,0.15,0.0,0.03,0.39
209,9932,9934,Mobil 1 Rally Championship,PS,2000.0,Racing,Electronic Arts,0.07,0.04,0.0,0.01,0.12
210,1253,1255,Tokyo Xtreme Racer Zero,PS2,2000.0,Racing,Crave Entertainment,0.66,0.52,0.15,0.17,1.5
211,7345,7347,Wild Wild Racing,PS2,2000.0,Racing,Interplay,0.1,0.08,0.0,0.03,0.21
212,7414,7416,Cruis'n Exotica,N64,2000.0,Racing,Midway Games,0.17,0.04,0.0,0.0,0.21
213,10007,10009,F1 Racing Championship,PS,2000.0,Racing,Video System,0.06,0.04,0.0,0.01,0.11
214,1994,1996,ATV: Quad Power Racing,PS,2000.0,Racing,Acclaim Entertainment,0.58,0.39,0.0,0.07,1.04
215,6357,6359,MotoGP,PS2,2000.0,Racing,Namco Bandai Games,0.06,0.05,0.14,0.02,0.27
216,2060,2062,Excitebike 64,N64,2000.0,Racing,Nintendo,0.65,0.15,0.19,0.01,1.0
217,6733,6735,F1 2000,PS,2000.0,Racing,Electronic Arts,0.14,0.09,0.0,0.02,0.25
218,12515,12517,Polaris SnoCross,N64,2000.0,Racing,Vatical Entertainment,0.05,0.01,0.0,0.0,0.06
219,6546,6548,McGrath Vs. Pastrana Freestyle Motocross,PS,2000.0,Racing,Acclaim Entertainment,0.14,0.1,0.0,0.02,0.26
220,4397,4399,Walt Disney World Quest: Magical Racing Tour,PS,2000.0,Racing,Eidos Interactive,0.25,0.17,0.0,0.03,0.45
221,8408,8410,RC Revenge Pro,PS2,2000.0,Racing,Acclaim Entertainment,0.08,0.06,0.0,0.02,0.17
222,13065,13067,Arthur! Ready to Race,PS,2000.0,Racing,The Learning Company,0.03,0.02,0.0,0.0,0.05
223,4285,4287,Star Wars: Demolition,PS,2000.0,Racing,Activision,0.25,0.17,0.0,0.03,0.46
224,7622,7624,San Francisco Rush 2049,N64,2000.0,Racing,Midway Games,0.16,0.04,0.0,0.0,0.2
225,11610,11612,Gadget Racers,PS2,2000.0,Racing,Midas Interactive Entertainment,0.04,0.03,0.0,0.01,0.08
226,10312,10314,FoxKids.com Micro Maniacs Racing,PS,2000.0,Racing,Codemasters,0.06,0.04,0.0,0.01,0.11
227,10469,10471,Mickey's Speedway USA (weekly JP sales),N64,2000.0,Racing,Nintendo,0.0,0.0,0.1,0.0,0.1
228,8711,8713,Polaris SnoCross,PS,2000.0,Racing,Vatical Entertainment,0.09,0.06,0.0,0.01,0.16
229,11187,11189,Rollcage Stage II,PS,2000.0,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09
230,6074,6076,Looney Tunes Racing,PS,2000.0,Racing,Infogrames,0.16,0.11,0.0,0.02,0.29
231,10222,10224,Vigilante 8: 2nd Offense,N64,2000.0,Racing,Activision,0.09,0.02,0.0,0.0,0.11
232,9124,9126,Destruction Derby Raw,PS,2000.0,Racing,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14
233,2282,2284,Colin McRae Rally 2.0,PS,2000.0,Racing,Codemasters,0.02,0.8,0.02,0.07,0.91
234,1978,1980,The Simpsons: Road Rage,XB,2001.0,Racing,Electronic Arts,0.78,0.26,0.0,0.01,1.05
235,4131,4133,Midnight Club: Street Racing,GBA,2001.0,Racing,Rebellion,0.34,0.13,0.0,0.01,0.48
236,6901,6903,4x4 EVO 2,XB,2001.0,Racing,Gathering of Developers,0.18,0.05,0.0,0.01,0.24
237,6602,6604,Formula One 2001,PS2,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26
