,index,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
45,14317,14320,Big Ichigeki! Pachi-Slot Taikouryku Universal Museum,SAT,1996.0,Misc,ASK,0.0,0.0,0.03,0.0,0.03
46,900,902,PaRappa The Rapper,PS,1996.0,Misc,Sony Computer Entertainment,0.26,0.16,1.46,0.03,1.92
47,8407,8409,Tokimeki Memorial: Private Collection,PS,1996.0,Misc,Konami Digital Entertainment,0.0,0.0,0.16,0.01,0.17
48,7655,7657,Namco Museum Vol.4,PS,1996.0,Misc,Sony Computer Entertainment,0.02,0.01,0.16,0.01,0.2
49,7757,7759,Parlor! Mini 4,SNES,1996.0,Misc,Nippon Telenet,0.0,0.0,0.19,0.0,0.19
50,14356,14359,Nishijin Pachinko Monogatari 2,SNES,1996.0,Misc,KSS,0.0,0.0,0.03,0.0,0.03
51,8717,8719,Namco Museum Vol.5,PS,1996.0,Misc,Sony Computer Entertainment,0.02,0.01,0.12,0.01,0.15
52,13498,13500,Shin Fortune Quest: Sokutaku no Kishi,PS,1996.0,Misc,Media Works,0.0,0.0,0.04,0.0,0.04
53,3684,3686,Top Gun: Fire at Will!,PS,1996.0,Misc,Microprose,0.3,0.21,0.0,0.04,0.55
54,11638,11640,Sound Novel Tsukuru,SNES,1996.0,Misc,ASCII Entertainment,0.0,0.0,0.08,0.0,0.08
55,5681,5683,Momotarou Dentetsu Happy,SNES,1996.0,Misc,Hudson Soft,0.0,0.0,0.32,0.0,0.32
56,6076,6078,Namco Museum Vol.2,PS,1996.0,Misc,Sony Computer Entertainment,0.03,0.02,0.21,0.02,0.29
57,2200,2202,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,PS,1996.0,Misc,GT Interactive,0.52,0.36,0.0,0.06,0.94
58,11202,11204,Mahjong Master,N64,1996.0,Misc,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
59,3777,3779,Jampack Vol. 2,PS,1996.0,Misc,Sony Computer Entertainment,0.3,0.2,0.0,0.03,0.53
60,12217,12219,Parlor! Mini 2,SNES,1996.0,Misc,Nippon Telenet,0.0,0.0,0.07,0.0,0.07
61,293,294,Namco Museum Vol.3,PS,1996.0,Misc,Sony Computer Entertainment,2.28,1.55,0.16,0.06,4.05
62,11046,11048,Saikyou Habu Shogi,N64,1996.0,Misc,Seta Corporation,0.0,0.0,0.06,0.03,0.09
63,6046,6048,DX Game of Life,PS,1996.0,Misc,Takara,0.0,0.0,0.27,0.02,0.29
64,15289,15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,SAT,1996.0,Misc,Sonnet,0.0,0.0,0.02,0.0,0.02
65,7146,7148,64 de Hakken! Tamagotchi Minna de Tamagotchi World,N64,1997.0,Misc,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22
66,10247,10249,Sakura Taisen Hanagumi Tsuushin,SAT,1997.0,Misc,Sega,0.0,0.0,0.11,0.0,0.11
67,13512,13514,Grand Slam,PS,1997.0,Misc,Virgin Interactive,0.02,0.02,0.0,0.0,0.04
68,1250,1252,Monopoly,PS,1997.0,Misc,Hasbro Interactive,1.18,0.27,0.0,0.05,1.51
69,1636,1638,Game & Watch Gallery 2,GB,1997.0,Misc,Nintendo,0.76,0.3,0.12,0.04,1.22
70,2892,2894,Jeopardy!,PS,1997.0,Misc,Hasbro Interactive,0.39,0.27,0.0,0.05,0.71
71,6687,6689,Wheel of Fortune,N64,1997.0,Misc,Take-Two Interactive,0.2,0.05,0.0,0.0,0.25
72,9510,9512,Momotaro Douchuuki,SAT,1997.0,Misc,Hudson Soft,0.0,0.0,0.13,0.0,0.13
73,2062,2064,Game & Watch Gallery,GB,1997.0,Misc,Nintendo,0.63,0.25,0.09,0.03,1.0
74,9294,9296,Interactive Sampler Disc 6,PS,1997.0,Misc,Sony Computer Entertainment,0.08,0.05,0.0,0.01,0.14
75,14715,14718,Rush Hour,PS,1997.0,Misc,Psygnosis,0.02,0.01,0.0,0.0,0.03
76,5549,5551,DX Game of Life 2,PS,1997.0,Misc,Takara,0.0,0.0,0.31,0.02,0.33
77,554,555,Mario Party,N64,1998.0,Misc,Nintendo,1.25,0.53,0.87,0.05,2.7
78,10630,10632,Jeopardy!,N64,1998.0,Misc,GameTek,0.08,0.02,0.0,0.0,0.1
79,5796,5798,South Park: Chef's Luv Shack,PS,1998.0,Misc,Acclaim Entertainment,0.17,0.12,0.0,0.02,0.31
80,1579,1581,Wheel of Fortune,PS,1998.0,Misc,Hasbro Interactive,0.99,0.22,0.0,0.04,1.26
81,11048,11050,Golden Nugget 64,N64,1998.0,Misc,Electronic Arts,0.07,0.02,0.0,0.0,0.09
82,3086,3088,Um Jammer Lammy,PS,1998.0,Misc,Sony Computer Entertainment,0.12,0.08,0.41,0.04,0.66
83,5398,5400,Backstreet Billiards,PS,1998.0,Misc,ASCII Entertainment,0.19,0.13,0.0,0.02,0.34
84,1415,1417,A Collection of Activision Classic Games for the Atari 2600,PS,1998.0,Misc,Activision,0.76,0.52,0.0,0.09,1.37
85,11665,11667,No One Can Stop Mr. Domino!,PS,1998.0,Misc,JVC,0.04,0.03,0.0,0.0,0.08
86,6938,6940,Sesame Street: Elmo's Number Journey,PS,1998.0,Misc,NewKidCo,0.13,0.09,0.0,0.02,0.24
87,14710,14713,Timeshock! Pro Pinball,PS,1998.0,Misc,Empire Interactive,0.02,0.01,0.0,0.0,0.03
88,12510,12512,Virtual Chess 64,N64,1998.0,Misc,Titus,0.05,0.01,0.0,0.0,0.06
89,3722,3724,Bust A Groove,PS,1998.0,Misc,Sony Computer Entertainment,0.09,0.06,0.35,0.04,0.54
90,8658,8660,Pachi-Slot Kanzen Kouryaku 3: Universal Koushiki Gaido Volume 3,PS,1998.0,Misc,Syscom,0.0,0.0,0.15,0.01,0.16
91,12394,12396,Tokimeki no Houkago,PS,1998.0,Misc,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06
92,6700,6702,Caesars Palace II,PS,1998.0,Misc,Interplay,0.14,0.09,0.0,0.02,0.25
93,2491,2493,The Game of Life,PS,1998.0,Misc,Unknown,0.46,0.31,0.0,0.05,0.83
94,1945,1947,Simple 1500 Series Vol. 1: The Mahjong,PS,1998.0,Misc,D3Publisher,0.0,0.0,0.99,0.07,1.06
95,13204,13206,Shinseiki Evangelion- Eva: Yukai na Nakama Tachi,PS,1998.0,Misc,Gainax Network Systems,0.0,0.0,0.05,0.0,0.05
96,5737,5739,Tiny Toon Adventures: The Great Beanstalk,PS,1998.0,Misc,Sony Computer Entertainment,0.17,0.12,0.0,0.02,0.31
97,1810,1812,Jampack Winter '98,PS,1998.0,Misc,Sony Computer Entertainment,0.63,0.43,0.0,0.07,1.13
98,5718,5720,Sesame Street: Elmo's Letter Adventure,PS,1998.0,Misc,NewKidCo,0.17,0.12,0.0,0.02,0.31
99,3726,3728,Pachi-Slot Aruze Oukoku 2,PS,1999.0,Misc,Aruze Corp,0.0,0.0,0.5,0.04,0.54
100,1637,1639,Game & Watch Gallery 3,GB,1999.0,Misc,Nintendo,0.79,0.31,0.08,0.04,1.22
101,8756,8758,Disney's Story Studio: Disney's Mulan,PS,1999.0,Misc,Sony Computer Entertainment,0.09,0.06,0.0,0.01,0.15
102,4189,4191,Momotarou Dentetsu V,PS,1999.0,Misc,Hudson Entertainment,0.0,0.0,0.44,0.03,0.47
103,8098,8100,Sesame Street: Elmo's Letter Adventure,N64,1999.0,Misc,NewKidCo,0.14,0.04,0.0,0.0,0.18
104,10315,10317,Arcade Party Pak,PS,1999.0,Misc,Midway Games,0.06,0.04,0.0,0.01,0.11
105,4202,4204,MTV Music Generator,PS,1999.0,Misc,Codemasters,0.26,0.18,0.0,0.03,0.47
106,2150,2152,Jampack Summer '99,PS,1999.0,Misc,Sony Computer Entertainment,0.54,0.36,0.0,0.06,0.96
107,1327,1329,Namco Museum 64,N64,1999.0,Misc,Namco Bandai Games,1.24,0.17,0.03,0.01,1.45
108,3906,3908,Rugrats: Scavenger Hunt,N64,1999.0,Misc,THQ,0.41,0.09,0.0,0.01,0.51
109,1918,1920,Doko Demo Issyo,PS,1999.0,Misc,Sony Computer Entertainment,0.0,0.0,1.0,0.07,1.07
110,8591,8593,California Speed,N64,1999.0,Misc,Midway Games,0.13,0.03,0.0,0.0,0.16
111,5808,5810,A Collection of Classic Games from the Intellivision,PS,1999.0,Misc,Activision,0.17,0.12,0.0,0.02,0.31
112,1061,1063,Jampack Winter '99,PS,1999.0,Misc,Sony Computer Entertainment,0.94,0.64,0.0,0.11,1.69
113,878,880,Who wants to be a millionaire,PC,1999.0,Misc,Disney Interactive Studios,1.94,0.0,0.0,0.0,1.94
114,6517,6519,Bust A Groove 2,PS,1999.0,Misc,Enix Corporation,0.04,0.03,0.18,0.02,0.26
115,15053,15056,Board Game: Top Shop,PS,1999.0,Misc,Success,0.01,0.01,0.0,0.0,0.02
116,7412,7414,Monopoly,N64,1999.0,Misc,Hasbro Interactive,0.17,0.04,0.0,0.0,0.21
117,615,616,Mario Party 2,N64,1999.0,Misc,Nintendo,1.28,0.14,1.08,0.01,2.5
118,6643,6645,Scrabble,PS,1999.0,Misc,Ubisoft,0.14,0.1,0.0,0.02,0.25
119,171,172,Pokemon Pinball,GB,1999.0,Misc,Nintendo,3.02,1.12,1.01,0.16,5.31
120,7865,7867,Sesame Street: Elmo's Number Journey,N64,1999.0,Misc,NewKidCo,0.15,0.04,0.0,0.0,0.19
121,13919,13921,Konami Arcade Classics,PS,1999.0,Misc,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04
122,6868,6870,South Park: Chef's Luv Shack,N64,1999.0,Misc,Acclaim Entertainment,0.19,0.05,0.0,0.0,0.24
123,4854,4856,You Don't Know Jack,PS,1999.0,Misc,Vivendi Games,0.22,0.15,0.0,0.03,0.4
124,13410,13412,Black Jack vs. Matsudajun,PS,2000.0,Misc,Pony Canyon,0.03,0.02,0.0,0.0,0.05
125,2490,2492,Yu-Gi-Oh! Dark Duel Stories,GB,2000.0,Misc,Konami Digital Entertainment,0.0,0.0,0.83,0.0,0.83
126,393,394,Crash Bash,PS,2000.0,Misc,Sony Computer Entertainment,1.56,1.47,0.19,0.17,3.39
127,13667,13669,Unison: Rebels of Rhythm & Dance,PS2,2000.0,Misc,Tecmo Koei,0.02,0.02,0.0,0.01,0.04
128,12172,12174,Card Games,PS,2000.0,Misc,D3Publisher,0.04,0.03,0.0,0.0,0.07
129,6869,6871,Midway's Greatest Arcade Hits Volume 1,N64,2000.0,Misc,Midway Games,0.19,0.05,0.0,0.0,0.24
130,3820,3822,Pachi-Slot Aruze Oukoku 4,PS,2000.0,Misc,Aruze Corp,0.0,0.0,0.49,0.03,0.53
131,902,904,Mario Party 3,N64,2000.0,Misc,Nintendo,0.72,0.16,1.01,0.02,1.91
132,2080,2082,Jampack Winter 2000,PS,2000.0,Misc,Sony Computer Entertainment,0.55,0.38,0.0,0.07,1.0
133,473,474,The Sims: Livin Large,PC,2000.0,Misc,Electronic Arts,1.67,1.18,0.0,0.13,2.99
134,2564,2566,Who wants to be a millionaire,PS,2000.0,Misc,Eidos Interactive,0.45,0.3,0.0,0.05,0.8
135,8496,8498,Bomberman Land,PS,2000.0,Misc,Hudson Soft,0.0,0.0,0.15,0.01,0.16
136,1172,1174,Jampack Summer 2K,PS,2000.0,Misc,Sony Computer Entertainment,0.88,0.6,0.0,0.1,1.58
137,5997,5999,Jeopardy! 2nd Edition,PS,2000.0,Misc,Hasbro Interactive,0.16,0.11,0.0,0.02,0.29
138,11234,11236,Walt Disney's The Jungle Book: Rhythm N'Groove,PS,2000.0,Misc,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09
139,10593,10595,You Don't Know Jack: Mock 2,PS,2000.0,Misc,Vivendi Games,0.06,0.04,0.0,0.01,0.1
140,2662,2664,Caesars Palace 2000: Millennium Gold Edition,PS,2000.0,Misc,Interplay,0.43,0.29,0.0,0.05,0.77
141,8145,8147,Atari Anniversary Edition Redux,PS,2000.0,Misc,Infogrames,0.1,0.07,0.0,0.01,0.18
142,4692,4694,Wheel of Fortune: 2nd Edition,PS,2000.0,Misc,Hasbro Interactive,0.23,0.16,0.0,0.03,0.41
143,10341,10343,Pachi-Slot Aruze Oukoku 3,PS,2000.0,Misc,Aruze Corp,0.0,0.0,0.1,0.01,0.11
144,11125,11127,The Weakest Link,PS,2001.0,Misc,Activision,0.05,0.03,0.0,0.01,0.09
145,663,665,Yu-Gi-Oh! The Duelists of the Roses,PS2,2001.0,Misc,Konami Digital Entertainment,1.16,0.91,0.0,0.3,2.38
146,2842,2844,Jampack Winter 2001,PS2,2001.0,Misc,Sony Computer Entertainment,0.35,0.28,0.0,0.09,0.72
147,3962,3964,Blue's Clues: Blue's Big Musical,PS,2001.0,Misc,THQ,0.28,0.19,0.0,0.03,0.5
148,7144,7146,EX Monopoly,GBA,2001.0,Misc,Takara,0.16,0.06,0.0,0.0,0.22
149,4756,4758,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,2001.0,Misc,Konami Digital Entertainment,0.0,0.0,0.4,0.01,0.41
150,4071,4073,Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,PS2,2001.0,Misc,Hudson Soft,0.0,0.0,0.49,0.0,0.49
151,2764,2766,Jampack Summer 2001,PS2,2001.0,Misc,Sony Computer Entertainment,0.36,0.28,0.0,0.1,0.74
152,10704,10706,Universal Studios Theme Parks Adventure,GC,2001.0,Misc,Kemco,0.08,0.02,0.0,0.0,0.1
153,12404,12406,Mad Maestro!,PS2,2001.0,Misc,Eidos Interactive,0.03,0.02,0.0,0.01,0.06
154,11983,11985,Caesars Palace Advance: Millennium Gold Edition,GBA,2001.0,Misc,Majesco Entertainment,0.05,0.02,0.0,0.0,0.07
155,6667,6669,Midway's Greatest Arcade Hits,GBA,2001.0,Misc,Midway Games,0.18,0.07,0.0,0.0,0.25
156,5797,5799,Music Maker,PS2,2001.0,Misc,Magix,0.15,0.12,0.0,0.04,0.31
157,6642,6644,Exhibition,XB,2001.0,Misc,Microsoft Game Studios,0.19,0.05,0.0,0.01,0.25
158,264,265,Namco Museum,GBA,2001.0,Misc,Namco Bandai Games,3.0,1.11,0.05,0.07,4.24
159,3392,3394,Jampack Fall 2001,PS,2001.0,Misc,Sony Computer Entertainment,0.33,0.22,0.0,0.04,0.59
160,2772,2774,Yu-Gi-Oh! Dungeon Dice Monsters,GBA,2001.0,Misc,Konami Digital Entertainment,0.42,0.16,0.15,0.01,0.74
161,14745,14748,ParaParaParadise,PS2,2001.0,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
162,3881,3883,Pac-Man Fever,PS2,2001.0,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.07,0.51
163,7842,7844,Frequency,PS2,2001.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19
164,8732,8734,MTV Music Generator 2,PS2,2001.0,Misc,Codemasters,0.08,0.06,0.0,0.02,0.15
165,1652,1654,Fuzion Frenzy,XB,2001.0,Misc,Microsoft Game Studios,0.93,0.24,0.0,0.04,1.21
166,9220,9222,Space Venus starring Morning Musume,PS2,2001.0,Misc,Sony Music Entertainment,0.0,0.0,0.14,0.0,0.14
167,13366,13368,Gitaroo Man,PS2,2001.0,Misc,THQ,0.02,0.02,0.0,0.01,0.05
168,953,955,Namco Museum,PS2,2001.0,Misc,Namco Bandai Games,1.73,0.07,0.0,0.02,1.82
169,9089,9091,PaRappa The Rapper 2,PS2,2001.0,Misc,Sony Computer Entertainment,0.07,0.05,0.0,0.02,0.14
170,7233,7235,Mary-Kate and Ashley: Sweet 16 - Licenced to Drive,PS2,2002.0,Misc,Acclaim Entertainment,0.11,0.08,0.0,0.03,0.22
171,14163,14165,Gacharoku,PS2,2002.0,Misc,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
172,6752,6754,Nickelodeon Party Blast,GC,2002.0,Misc,Atari,0.19,0.05,0.0,0.01,0.25
173,5668,5670,Sega Smash Pack,GBA,2002.0,Misc,Atari,0.23,0.08,0.0,0.01,0.32
174,10285,10287,Defender,GC,2002.0,Misc,Midway Games,0.08,0.02,0.0,0.0,0.11
175,3603,3605,Barbie Groovy Games,GBA,2002.0,Misc,Universal Interactive,0.4,0.15,0.0,0.01,0.56
176,12340,12342,The Pinball of the Dead,GBA,2002.0,Misc,Sega,0.05,0.02,0.0,0.0,0.06
177,15650,15653,Space Channel 5: Ulala's Cosmic Attack,GBA,2002.0,Misc,Atari,0.01,0.0,0.0,0.0,0.02
178,11081,11083,Defender,XB,2002.0,Misc,Midway Games,0.07,0.02,0.0,0.0,0.09
179,7987,7989,Star Wars: The Clone Wars & Tetris Worlds,XB,2002.0,Misc,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19
180,7733,7735,Dexter's Lab Chess Challenge,GBA,2002.0,Misc,BAM! Entertainment,0.14,0.05,0.0,0.0,0.2
181,3235,3237,Namco Museum,GC,2002.0,Misc,Namco Bandai Games,0.48,0.13,0.0,0.02,0.63
182,16060,16063,"Pachi-Slot Teiou: Golgo 13 Las Vegas (JP sales, but wrong system)",PS2,2002.0,Misc,Media Entertainment,0.0,0.0,0.01,0.0,0.01
183,3541,3543,Jampack Summer 2002,PS2,2002.0,Misc,Sony Computer Entertainment,0.28,0.22,0.0,0.07,0.57
184,13572,13574,Chessmaster,GBA,2002.0,Misc,Ubisoft,0.03,0.01,0.0,0.0,0.04
185,4796,4798,Defender,PS2,2002.0,Misc,Midway Games,0.2,0.15,0.0,0.05,0.4
186,15959,15962,Technic Beat,PS2,2002.0,Misc,Arika,0.01,0.01,0.0,0.0,0.02
187,10832,10834,Whacked!,XB,2002.0,Misc,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09
188,7633,7635,Jissen Pachi-Slot Hisshouhou! Aladdin A,PS2,2002.0,Misc,Sammy Corporation,0.0,0.0,0.2,0.0,0.2
189,3328,3330,Game & Watch Gallery 4,GBA,2002.0,Misc,Nintendo,0.43,0.16,0.0,0.01,0.61
190,6797,6799,Britney's Dance Beat,PS2,2002.0,Misc,THQ,0.12,0.09,0.0,0.03,0.24
191,11642,11644,Momotarou Dentetsu 11,GC,2002.0,Misc,Hudson Soft,0.0,0.0,0.07,0.0,0.08
192,825,827,Sonic Mega Collection,GC,2002.0,Misc,Infogrames,1.47,0.48,0.05,0.06,2.05
193,11448,11450,Smuggler's Run: Warzones,GC,2002.0,Misc,Take-Two Interactive,0.06,0.02,0.0,0.0,0.08
194,13048,13050,Disney's Party,GC,2002.0,Misc,Electronic Arts,0.04,0.01,0.0,0.0,0.05
195,7239,7241,Nickelodeon Party Blast,XB,2002.0,Misc,Infogrames,0.16,0.05,0.0,0.01,0.22
196,8054,8056,Atari Anniversary Advance,GBA,2002.0,Misc,Atari,0.13,0.05,0.0,0.0,0.18
197,6057,6059,Shrek Super Party,PS2,2002.0,Misc,TDK Mediactive,0.14,0.11,0.0,0.04,0.29
198,3168,3170,Konami Collector's Series: Arcade Advanced,GBA,2002.0,Misc,Konami Digital Entertainment,0.46,0.17,0.0,0.01,0.64
199,9485,9487,Shrek Super Party,XB,2002.0,Misc,TDK Mediactive,0.1,0.03,0.0,0.0,0.13
200,13198,13200,Pinball Tycoon,GBA,2002.0,Misc,Ignition Entertainment,0.03,0.01,0.0,0.0,0.05
201,6441,6443,Lowrider,PS2,2002.0,Misc,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26
202,3967,3969,Activision Anthology,PS2,2002.0,Misc,Activision,0.25,0.19,0.0,0.06,0.5
203,7297,7299,Britney's Dance Beat,GBA,2002.0,Misc,THQ,0.15,0.06,0.0,0.0,0.22
204,2706,2708,Taiko no Tatsujin: Tatakon de Dodon ga Don,PS2,2002.0,Misc,Namco Bandai Games,0.0,0.0,0.76,0.0,0.76
205,4231,4233,Dragon Ball Z: Collectible Card Game,GBA,2002.0,Misc,Infogrames,0.33,0.12,0.0,0.01,0.46
206,9590,9592,Monopoly Party,GC,2002.0,Misc,Infogrames,0.1,0.03,0.0,0.0,0.13
207,626,627,Mario Party 4,GC,2002.0,Misc,Nintendo,1.13,0.36,0.92,0.07,2.47
208,3875,3877,Jampack Winter 2002,PS2,2002.0,Misc,Sony Computer Entertainment,0.25,0.2,0.0,0.07,0.52
209,7500,7502,Mary-Kate and Ashley: Girls Night Out,GBA,2002.0,Misc,Acclaim Entertainment,0.15,0.05,0.0,0.0,0.2
210,6162,6164,Jissen Pachi-Slot Hisshouhou! Moujuu-Oh S,PS2,2002.0,Misc,Sammy Corporation,0.0,0.0,0.28,0.0,0.28
211,4280,4282,Momotarou Dentetsu 11,PS2,2002.0,Misc,Hudson Soft,0.0,0.0,0.46,0.0,0.46
212,3944,3946,Monopoly Party,PS2,2002.0,Misc,Infogrames,0.25,0.19,0.0,0.06,0.51
213,8045,8047,Monopoly Party,XB,2002.0,Misc,Infogrames,0.14,0.04,0.0,0.01,0.18
214,11239,11241,Million God,PS2,2002.0,Misc,Nippon Amuse,0.0,0.0,0.09,0.0,0.09
215,4678,4680,Jampack Spring 2004 (RP-T),PS2,2003.0,Misc,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41
216,8038,8040,Amplitude,PS2,2003.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18
217,6231,6233,Pokemon Box: Ruby & Sapphire,GC,2003.0,Misc,Nintendo,0.0,0.0,0.27,0.01,0.28
218,8156,8158,EyeToy: Groove,PS2,2003.0,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18
219,11325,11327,Ultimate Brain Games,GBA,2003.0,Misc,Telegames,0.06,0.02,0.0,0.0,0.08
220,3272,3274,Pac-Man Player's Choice Bundle,GC,2003.0,Misc,Namco Bandai Games,0.48,0.12,0.0,0.02,0.62
221,8271,8273,Exhibition Volume 02,XB,2003.0,Misc,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17
